user_id,employee_name,email,role,functional_unit,department,team,start_date,end_date
APC3043,Arthur Perry Combs,Arthur.Perry.Combs@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,10 - ElectronicSecurity,2009-12-01,2011-06-01
ECA0976,Elaine Cailin Alvarez,Elaine.Cailin.Alvarez@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
DSD1293,Dylan Sean Drake,Dylan.Sean.Drake@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
WAH2778,Winter Alice Henson,Winter.Alice.Henson@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
RGB1346,Rigel Gabriel Bird,Rigel.Gabriel.Bird@dtaa.com,Physicist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,2 - Lab,2009-12-01,2011-06-01
IRP3916,Ivy Rina Paul,Ivy.Rina.Paul@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
DIP3310,Dawn Ingrid Palmer,Dawn.Ingrid.Palmer@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,9 - Stockroom,2009-12-01,2011-06-01
HID1899,Hiroko Inga Davidson,Hiroko.Inga.Davidson@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
SCM2538,Sydney Carissa Morrison,Sydney.Carissa.Morrison@dtaa.com,Technician,2 - ResearchAndEngineering_Commercial,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
DAB0166,Dorothy Alexandra Byers,Dorothy.Alexandra.Byers@dtaa.com,ComputerProgrammer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,4 - WebSoftware,2009-12-01,2011-06-01
FGH1958,Felix Geoffrey Hamilton,Felix.Geoffrey.Hamilton@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
DSM2400,Demetria Sage Melendez,Demetria.Sage.Melendez@dtaa.com,Supervisor,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-06-01
NHW0864,Nina Halla Wooten,Nina.Halla.Wooten@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
KPS0895,Kristen Priscilla Stuart,Kristen.Priscilla.Stuart@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
CJF1934,Casey James Francis,Casey.James.Francis@dtaa.com,WebDeveloper,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2010-04-01
WSH1130,Wylie Silas Huffman,Wylie.Silas.Huffman@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
MAG2667,Maia Abigail Griffin,Maia.Abigail.Griffin@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,2009-12-01,2010-12-01
CND3037,Casey Nathaniel Decker,Casey.Nathaniel.Decker@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,10 - ElectronicSecurity,2009-12-01,2011-06-01
HBM2126,Hedwig Blaine Merritt,Hedwig.Blaine.Merritt@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
ATD0146,Ann Tamekah Daniels,Ann.Tamekah.Daniels@dtaa.com,Manager,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
VAB1526,Vernon Aquila Bowers,Vernon.Aquila.Bowers@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,2009-12-01,2011-06-01
ZCS0012,Zenaida Carol Snow,Zenaida.Carol.Snow@dtaa.com,VicePresident,10 - PurchasingAndContracts,,,2009-12-01,2011-06-01
JMB1651,John Micah Bullock,John.Micah.Bullock@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
ECB1341,Elliott Chester Beard,Elliott.Chester.Beard@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
XHR2377,Xandra Hilary Romero,Xandra.Hilary.Romero@dtaa.com,Manager,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,10 - WebSoftware,2009-12-01,2011-06-01
JQS2908,Jana Quincy Simmons,Jana.Quincy.Simmons@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
BBH3587,Beatrice Britanney Hines,Beatrice.Britanney.Hines@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,2009-12-01,2011-06-01
BXR3536,Berk Xerxes Robertson,Berk.Xerxes.Robertson@dtaa.com,ComputerScientist,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
ABM3776,Amos Burton Mack,Amos.Burton.Mack@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
WDH0910,William Demetrius Hendricks,William.Demetrius.Hendricks@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
KMD3062,Kaye Maya Davidson,Kaye.Maya.Davidson@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,5 - Lab,2009-12-01,2011-02-01
KCM1858,Kirestin Cora Mathis,Kirestin.Cora.Mathis@dtaa.com,MaterialsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,14 - MaterialsEngineering,2009-12-01,2011-06-01
MMB2285,Mia Megan Berg,Mia.Megan.Berg@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
LGS3477,Latifah Germane Schwartz,Latifah.Germane.Schwartz@dtaa.com,LabManager,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,2009-12-01,2011-06-01
JGR3488,Joseph Gary Richmond,Joseph.Gary.Richmond@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,6 - Medical,2009-12-01,2011-06-01
VAR3559,Vladimir Ahmed Rodriquez,Vladimir.Ahmed.Rodriquez@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
BCC2536,Benjamin Curran Conner,Benjamin.Curran.Conner@dtaa.com,TestEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2010-05-01
KOE0908,Kane Oliver Ellis,Kane.Oliver.Ellis@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
BBT0062,Basil Bruno Tyson,Basil.Bruno.Tyson@dtaa.com,LabManager,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,2009-12-01,2011-06-01
WEB3897,Warren Eaton Bolton,Warren.Eaton.Bolton@dtaa.com,Physicist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,7 - Lab,2009-12-01,2011-06-01
PGS3797,Paki Garrett Sims,Paki.Garrett.Sims@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
AAW0894,Abel Austin Winters,Abel.Austin.Winters@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
DIR3921,Dakota Iona Robles,Dakota.Iona.Robles@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
ECB1683,Emi Clio Bowers,Emi.Clio.Bowers@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
CRC0595,Celeste Rhoda Casey,Celeste.Rhoda.Casey@dtaa.com,Mathematician,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,2009-12-01,2011-06-01
DWB0238,Derek Wang Berry,Derek.Wang.Berry@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
IQR2187,Isabelle Quintessa Rodgers,Isabelle.Quintessa.Rodgers@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
NTC2663,Noelle Taylor Cantrell,Noelle.Taylor.Cantrell@dtaa.com,TestEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
STK2397,Stephen Tanek Kirkland,Stephen.Tanek.Kirkland@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
GAA3681,Giacomo Alvin Alvarez,Giacomo.Alvin.Alvarez@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
FCB0563,Frances Cassandra Burns,Frances.Cassandra.Burns@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,5 - SystemsEngineering,2009-12-01,2011-06-01
MKM1993,Marah Kimberly Macdonald,Marah.Kimberly.Macdonald@dtaa.com,SystemsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
JYB0262,Jenette Yael Barnett,Jenette.Yael.Barnett@dtaa.com,AdministrativeAssistant,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
MDG0019,Maris Dahlia Goff,Maris.Dahlia.Goff@dtaa.com,AdministrativeAssistant,1 - Adminstration,1 - Personnel,,2009-12-01,2011-06-01
NGS2820,Nicolas Garrett Summers,Nicolas.Garrett.Summers@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-02-01
SBT2281,Sebastian Bert Tanner,Sebastian.Bert.Tanner@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
JLR0632,Jessica Lael Rhodes,Jessica.Lael.Rhodes@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
KCW3064,Kelsie Calista Wynn,Kelsie.Calista.Wynn@dtaa.com,Physicist,2 - ResearchAndEngineering_Commercial,2 - Research,5 - Lab,2009-12-01,2011-06-01
PLJ1771,Pearl Leslie Johnston,Pearl.Leslie.Johnston@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,6 - ElectronicSecurity,2009-12-01,2010-08-01
GOB3528,Grant Odysseus Barrera,Grant.Odysseus.Barrera@dtaa.com,ComputerScientist,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
JIB2606,Jemima Isabella Bray,Jemima.Isabella.Bray@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,18 - ElectricalEngineering,2009-12-01,2011-06-01
BZB3532,Brenda Zenaida Burns,Brenda.Zenaida.Burns@dtaa.com,ComputerScientist,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
DKR0860,Deborah Kerry Reed,Deborah.Kerry.Reed@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
JMC2911,Josephine Mariko Conrad,Josephine.Mariko.Conrad@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
GBB3816,Gabriel Baker Bentley,Gabriel.Baker.Bentley@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
LSC3979,Lev Stuart Chaney,Lev.Stuart.Chaney@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,14 - AssemblyDept,2009-12-01,2011-06-01
BVC0009,Brady Vincent Cabrera,Brady.Vincent.Cabrera@dtaa.com,VicePresident,7 - Finance,,,2009-12-01,2011-06-01
FRB3653,Forrest Robert Butler,Forrest.Robert.Butler@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
ILH0248,Imani Leigh Hardy,Imani.Leigh.Hardy@dtaa.com,ChiefEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
EKH2084,Emi Kristen Hall,Emi.Kristen.Hall@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
KEM0113,Kato Eagan Marquez,Kato.Eagan.Marquez@dtaa.com,AdministrativeAssistant,2 - ResearchAndEngineering_Commercial,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-06-01
PPG2889,Petra Paloma Gibson,Petra.Paloma.Gibson@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
ACC2773,Acton Coby Chavez,Acton.Coby.Chavez@dtaa.com,TestEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
BEB1022,Byron Elmo Buchanan,Byron.Elmo.Buchanan@dtaa.com,FieldServiceEngineer,8 - SalesAndMarketing_Commercial,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
QNG2121,Quentin Nathaniel Gaines,Quentin.Nathaniel.Gaines@dtaa.com,ComputerScientist,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
MDH1924,Moses Dustin Hodges,Moses.Dustin.Hodges@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,2009-12-01,2011-06-01
CNR1031,Christen Nelle Raymond,Christen.Nelle.Raymond@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,3 - BuildingSecurity,2009-12-01,2011-06-01
RSR2681,Rhoda Shafira Reynolds,Rhoda.Shafira.Reynolds@dtaa.com,WebDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,10 - WebSoftware,2009-12-01,2011-06-01
EAL3873,Erica Alika Lee,Erica.Alika.Lee@dtaa.com,Physicist,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,2009-12-01,2011-01-01
GCH0735,Germaine Cally Haynes,Germaine.Cally.Haynes@dtaa.com,SoftwareDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
KEM2934,Kasimir Eden Maynard,Kasimir.Eden.Maynard@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
XKL1317,Xerxes Kamal Lucas,Xerxes.Kamal.Lucas@dtaa.com,HardwareEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
GAP0715,Germaine Adara Paul,Germaine.Adara.Paul@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,1 - Lab,2009-12-01,2011-06-01
KBP0384,Knox Baker Powers,Knox.Baker.Powers@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
MLF2319,MacKensie Leah Farley,MacKensie.Leah.Farley@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
SPW0753,Serina Phyllis Walter,Serina.Phyllis.Walter@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
TVS0520,Theodore Vaughan Stafford,Theodore.Vaughan.Stafford@dtaa.com,WebDeveloper,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,4 - WebSoftware,2009-12-01,2011-06-01
ACA3252,Amos Chaim Allison,Amos.Chaim.Allison@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,2009-12-01,2011-06-01
ENR1304,Erich Nicholas Rivas,Erich.Nicholas.Rivas@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,2009-12-01,2011-06-01
CKP0265,Casey Keaton Pacheco,Casey.Keaton.Pacheco@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
GLF0226,Grant Lamar Fulton,Grant.Lamar.Fulton@dtaa.com,Manager,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
ABC3523,Alyssa Brenna Colon,Alyssa.Brenna.Colon@dtaa.com,SystemsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
MWH1018,Mark William Horne,Mark.William.Horne@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,2009-12-01,2011-06-01
FDT0213,Fuller Derek Talley,Fuller.Derek.Talley@dtaa.com,ProjectManager,4 - ResearchAndEngineering_Government_Foreign,1 - ProjectManagement,,2009-12-01,2011-06-01
LPW0767,Luke Peter Weeks,Luke.Peter.Weeks@dtaa.com,TechnicalWriter,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,1 - Publications,2009-12-01,2011-06-01
KEO0131,Kaden Ezekiel Osborne,Kaden.Ezekiel.Osborne@dtaa.com,Director,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,,2009-12-01,2011-06-01
CDS1579,Cooper Deacon Sawyer,Cooper.Deacon.Sawyer@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,4 - AssemblyDept,2009-12-01,2011-06-01
BGK0603,Brandon Galvin Kennedy,Brandon.Galvin.Kennedy@dtaa.com,SoftwareQualityEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
TWM2199,Theodore Walter Michael,Theodore.Walter.Michael@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
WAW0422,Walter Aaron Wright,Walter.Aaron.Wright@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
MNP0955,Mark Norman Potter,Mark.Norman.Potter@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,2009-12-01,2011-06-01
KRC2935,Keaton Richard Contreras,Keaton.Richard.Contreras@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,2009-12-01,2010-08-01
DMC1438,Diana Mari Carver,Diana.Mari.Carver@dtaa.com,MaterialsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,9 - MaterialsEngineering,2009-12-01,2011-06-01
TNS1233,Tara Nichole Skinner,Tara.Nichole.Skinner@dtaa.com,SoftwareDeveloper,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,5 - DesktopSoftware,2009-12-01,2011-06-01
GRA0329,Garth Ray Acosta,Garth.Ray.Acosta@dtaa.com,MechanicalEngineer,6 - Manufacturing_Government,2 - ManufacturingEngineering,,2009-12-01,2011-06-01
DAH3331,Demetrius August Haney,Demetrius.August.Haney@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
BRM0843,Byron Reed Mills,Byron.Reed.Mills@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,2009-12-01,2011-06-01
SYM2379,Sybil Yolanda Moses,Sybil.Yolanda.Moses@dtaa.com,ChiefEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,18 - ElectricalEngineering,2009-12-01,2011-06-01
ASP2895,Avye Suki Perkins,Avye.Suki.Perkins@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
MDG2418,Matthew Davis Grant,Matthew.Davis.Grant@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,7 - BuildingSecurity,2009-12-01,2011-06-01
BJW3558,Bo Jada Whitfield,Bo.Jada.Whitfield@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
UMM3017,Ulla Mara Mann,Ulla.Mara.Mann@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,5 - Medical,2009-12-01,2011-06-01
DOB2696,Derek Octavius Best,Derek.Octavius.Best@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,2009-12-01,2011-06-01
BCW3480,Brynne Camille Whitfield,Brynne.Camille.Whitfield@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,12 - AssemblyDept,2009-12-01,2011-06-01
HAF1891,Honorato Akeem Fry,Honorato.Akeem.Fry@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2010-03-01
DLG2673,Doris Lacota Gallegos,Doris.Lacota.Gallegos@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,2009-12-01,2011-06-01
SSH1845,Sage Shaine Hayden,Sage.Shaine.Hayden@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
ZDH2905,Zeph Duncan Herman,Zeph.Duncan.Herman@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
BEH2967,Burke Eagan Hoover,Burke.Eagan.Hoover@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
RAF3369,Robin Anika Fuller,Robin.Anika.Fuller@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,2009-12-01,2011-03-01
JNC2650,Jonathan Nolan Christian,Jonathan.Nolan.Christian@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
FDS0810,Ferris Dean Sharp,Ferris.Dean.Sharp@dtaa.com,SystemsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,5 - SystemsEngineering,2009-12-01,2011-06-01
KNR3837,Keegan Noah Riggs,Keegan.Noah.Riggs@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,2009-12-01,2011-06-01
AKB2312,Amethyst Kay Byers,Amethyst.Kay.Byers@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
LGS1812,Lucas Graham Schmidt,Lucas.Graham.Schmidt@dtaa.com,ComputerProgrammer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2011-06-01
WFH2830,Wayne Finn Houston,Wayne.Finn.Houston@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
PIP3915,Price Ian Parks,Price.Ian.Parks@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,2009-12-01,2011-06-01
JAA0897,Jeanette Alexandra Austin,Jeanette.Alexandra.Austin@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
AJM2385,Ashton Jerome Meyers,Ashton.Jerome.Meyers@dtaa.com,ChiefEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,17 - MechanicalEngineering,2009-12-01,2011-06-01
YSH0145,Yen Sade Henson,Yen.Sade.Henson@dtaa.com,AdministrativeAssistant,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,,2009-12-01,2011-06-01
